Year Start,Year End,State,Class,Topic,Data Value Unit,Data Value(%),Age Group,Geolocation,Gender,Race/Ethnicity
2019,2022,NV,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.8,65 years or older,POINT (-117.0718406 39.49324039),--,"White, non-Hispanic"
2019,2022,HI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,29.2,65 years or older,POINT (-157.8577494 21.30485044),Female,--
2019,2022,PR,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,61.0,Overall,POINT (-66.590149 18.220833),--,Hispanic
2019,2022,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.7,65 years or older,POINT (-86.63186076 32.84057112),--,"Black, non-Hispanic"
2019,2022,IL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,40.2,Overall,POINT (-88.99771018 40.48501028),--,"White, non-Hispanic"
2019,2022,MO,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.7,Overall,POINT (-92.56630005 38.63579078),Female,--
2019,2022,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,34.4,Overall,POINT (-99.42677021 31.82724041),Male,--
2019,2022,VA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,25.9,Overall,POINT (-78.45789046 37.54268067),Male,--
2019,2022,IL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,42.4,65 years or older,POINT (-88.99771018 40.48501028),--,"White, non-Hispanic"
2019,2022,PA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,44.5,Overall,POINT (-77.86070029 40.79373015),--,"White, non-Hispanic"
2019,2022,WI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,42.8,65 years or older,POINT (-89.81637074 44.39319117),Male,--
2019,2022,OH,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.5,65 years or older,POINT (-82.40426006 40.06021014),Male,--
2019,2022,MN,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,20.0,Overall,POINT (-94.7942005 46.35564874),Male,--
2019,2022,WA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.2,65 years or older,POINT (-120.4700108 47.52227863),--,"White, non-Hispanic"
2019,2022,LA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,46.5,Overall,POINT (-92.44568007 31.31266064),--,"White, non-Hispanic"
2019,2022,ND,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.4,50-64 years,POINT (-100.118421 47.47531978),Male,--
2019,2022,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,56.9,50-64 years,POINT (-78.45789046 37.54268067),--,"White, non-Hispanic"
2019,2022,AZ,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,28.2,65 years or older,POINT (-111.7638113 34.86597028),Male,--
2019,2022,NE,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,30.8,65 years or older,POINT (-99.36572062 41.64104099),Male,--
2019,2022,WA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,44.6,65 years or older,POINT (-120.4700108 47.52227863),Male,--
2019,2022,OH,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,29.3,Overall,POINT (-82.40426006 40.06021014),--,"White, non-Hispanic"
2019,2022,CT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.9,65 years or older,POINT (-72.64984095 41.56266102),Female,--
2019,2022,FL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,49.8,Overall,POINT (-81.92896054 28.93204038),Male,--
2019,2022,PR,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,60.9,Overall,POINT (-66.590149 18.220833),Male,--
2019,2022,VA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,57.2,50-64 years,POINT (-78.45789046 37.54268067),Female,--
2019,2022,MO,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,54.7,50-64 years,POINT (-92.56630005 38.63579078),Female,--
2019,2022,NM,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.0,65 years or older,POINT (-106.240581 34.52088095),--,Hispanic
2019,2022,TX,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,61.2,50-64 years,POINT (-99.42677021 31.82724041),--,"Black, non-Hispanic"
2019,2022,RI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.4,Overall,POINT (-71.52247031 41.70828019),Male,--
2019,2022,OK,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.7,65 years or older,POINT (-97.52107021 35.47203136),Female,--
2019,2022,ID,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,36.3,65 years or older,POINT (-114.36373 43.68263001),Male,--
2019,2022,CA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,50.9,65 years or older,POINT (-120.9999995 37.63864012),Female,--
2019,2022,GA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,49.0,Overall,POINT (-83.62758035 32.83968109),--,"Black, non-Hispanic"
2019,2022,MS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,42.0,Overall,POINT (-89.53803082 32.7455101),Male,--
2019,2022,GA,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.4,50-64 years,POINT (-83.62758035 32.83968109),Female,--
2019,2022,PR,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,6.7,Overall,POINT (-66.590149 18.220833),--,Hispanic
2019,2022,MI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.0,Overall,POINT (-84.71439027 44.66131954),--,"White, non-Hispanic"
2019,2022,ME,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,43.2,65 years or older,POINT (-68.98503134 45.25422889),Male,--
2019,2022,DC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,33.6,65 years or older,POINT (-77.036871 38.907192),--,"White, non-Hispanic"
2019,2022,NH,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,50.3,Overall,POINT (-71.50036092 43.65595011),Female,--
2019,2022,NM,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.9,Overall,POINT (-106.240581 34.52088095),Male,--
2019,2022,ND,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,34.7,65 years or older,POINT (-100.118421 47.47531978),Female,--
2019,2022,NY,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,38.6,50-64 years,POINT (-75.54397043 42.82700103),Male,--
2019,2022,KS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,38.5,50-64 years,POINT (-98.20078123 38.3477403),Male,--
2019,2022,SC,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,27.5,Overall,POINT (-81.04537121 33.9988213),Male,--
2019,2022,HI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,29.9,50-64 years,POINT (-157.8577494 21.30485044),--,Asian/Pacific Islander
2019,2022,NH,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,25.1,Overall,POINT (-71.50036092 43.65595011),--,"White, non-Hispanic"
2019,2022,CO,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,53.1,50-64 years,POINT (-106.1336109 38.84384076),--,"White, non-Hispanic"
2019,2022,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.2,Overall,POINT (-86.63186076 32.84057112),Female,--
2019,2022,OR,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,17.4,Overall,POINT (-120.1550313 44.56744942),Male,--
2019,2022,MD,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,20.2,Overall,POINT (-76.60926011 39.29058096),Male,--
2019,2022,WV,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.0,Overall,POINT (-80.71264013 38.6655102),--,"White, non-Hispanic"
2019,2022,NE,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,54.4,50-64 years,POINT (-99.36572062 41.64104099),Female,--
2019,2022,AK,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,21.8,Overall,POINT (-147.722059 64.84507996),--,"White, non-Hispanic"
2019,2022,WY,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,31.6,Overall,POINT (-108.1098304 43.23554134),Male,--
2019,2022,SD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.9,50-64 years,POINT (-100.3735306 44.35313005),Female,--
2019,2022,ND,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.3,50-64 years,POINT (-100.118421 47.47531978),--,"White, non-Hispanic"
2019,2022,MD,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,31.6,65 years or older,POINT (-76.60926011 39.29058096),Female,--
2019,2022,OH,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.7,Overall,POINT (-82.40426006 40.06021014),Male,--
2019,2022,WY,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.2,Overall,POINT (-108.1098304 43.23554134),Female,--
2019,2022,WI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,33.7,65 years or older,POINT (-89.81637074 44.39319117),Female,--
2019,2022,PR,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,6.6,50-64 years,POINT (-66.590149 18.220833),Female,--
2019,2022,NM,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,43.8,65 years or older,POINT (-106.240581 34.52088095),--,"White, non-Hispanic"
2019,2022,CT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,50.1,50-64 years,POINT (-72.64984095 41.56266102),Female,--
2019,2022,IN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,49.8,Overall,POINT (-86.14996019 39.76691045),Female,--
2019,2022,WA,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,25.2,Overall,POINT (-120.4700108 47.52227863),--,"White, non-Hispanic"
2019,2022,PR,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,70.6,Overall,POINT (-66.590149 18.220833),Male,--
