Year Start,Year End,State,Class,Topic,Data Value Unit,Data Value(%),Age Group,Geolocation,Gender,Race and Ethnicity,Longitude,Latitude
2019,2022,MI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,43.0,50-64 years,"-84.71439027,44.66131954",Male,--,-84.71439027,44.66131954
2019,2022,NY,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,33.1,Overall,"-75.54397043,42.82700103",--,"Black, non-Hispanic",-75.54397043,42.82700103
2019,2022,AK,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,45.8,65 years or older,"-147.722059,64.84507996",Female,--,-147.722059,64.84507996
2019,2022,MS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.8,65 years or older,"-89.53803082,32.7455101",Male,--,-89.53803082,32.7455101
2019,2022,CO,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,42.3,65 years or older,"-106.1336109,38.84384076",Female,--,-106.1336109,38.84384076
2019,2022,MI,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,44.8,65 years or older,"-84.71439027,44.66131954",--,"White, non-Hispanic",-84.71439027,44.66131954
2019,2022,MS,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,55.1,50-64 years,"-89.53803082,32.7455101",Female,--,-89.53803082,32.7455101
2019,2022,IN,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,38.7,Overall,"-86.14996019,39.76691045",Male,--,-86.14996019,39.76691045
2019,2022,NC,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,55.6,Overall,"-79.15925046,35.46622098",--,"White, non-Hispanic",-79.15925046,35.46622098
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,38.2,Overall,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,58.4,50-64 years,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,33.4,65 years or older,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,50.4,50-64 years,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.8,Overall,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,43.7,50-64 years,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,43.5,65 years or older,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.4,Overall,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.7,65 years or older,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.5,65 years or older,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,55.5,50-64 years,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,44.9,Overall,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.3,Overall,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.5,50-64 years,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.3,65 years or older,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.0,50-64 years,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,44.5,Overall,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.9,50-64 years,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,48.5,50-64 years,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,36.5,65 years or older,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.3,Overall,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,47.6,50-64 years,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,31.9,65 years or older,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,37.8,Overall,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.6,Overall,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,33.7,65 years or older,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,48.2,50-64 years,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,39.4,65 years or older,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.6,Overall,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,43.0,Overall,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,43.4,50-64 years,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.8,50-64 years,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.2,50-64 years,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.2,65 years or older,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,55.5,50-64 years,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,52.3,Overall,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,32.2,65 years or older,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,14.3,65 years or older,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,15.0,65 years or older,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,47.2,Overall,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,51.7,50-64 years,"-86.63186076,32.84057112",Male,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Need assistance with day-to-day activities because of subjective cognitive decline or memory loss,%,36.1,Overall,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,46.0,65 years or older,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,40.8,Overall,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,35.0,65 years or older,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.8,65 years or older,"-86.63186076,32.84057112",--,"White, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.8,50-64 years,"-86.63186076,32.84057112",--,"Black, non-Hispanic",-86.63186076,32.84057112
2019,2019,AL,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,45.6,Overall,"-86.63186076,32.84057112",Female,--,-86.63186076,32.84057112
2019,2019,DC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,11.8,65 years or older,"-77.036871,38.907192",--,"White, non-Hispanic",-77.036871,38.907192
2019,2019,CT,Cognitive Decline,Functional difficulties associated with subjective cognitive decline or memory loss among older adults,%,18.3,65 years or older,"-72.64984095,41.56266102",--,"White, non-Hispanic",-72.64984095,41.56266102
2019,2019,CT,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,7.1,50-64 years,"-72.64984095,41.56266102",Male,--,-72.64984095,41.56266102
2019,2019,CT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,41.4,65 years or older,"-72.64984095,41.56266102",--,"White, non-Hispanic",-72.64984095,41.56266102
2019,2019,CT,Cognitive Decline,Talked with health care professional about subjective cognitive decline or memory loss,%,40.0,65 years or older,"-72.64984095,41.56266102",Female,--,-72.64984095,41.56266102
2019,2019,DC,Cognitive Decline,Subjective cognitive decline or memory loss among older adults,%,13.3,65 years or older,"-77.036871,38.907192",Male,--,-77.036871,38.907192
